measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Viet Nam,Both,All ages,Tuberculosis,Number,2020,19667.30084586147,26022.915614936544,15206.099761250543
Deaths,Viet Nam,Both,All ages,Stroke,Number,2020,164839.55840167712,191007.77982205304,138370.14292261488
Deaths,Ethiopia,Both,All ages,Measles,Number,2020,2228.3796204466053,4190.7955211482495,1043.3487696565617
Deaths,Pakistan,Both,All ages,COVID-19,Number,2020,207692.02830539172,221488.50026059063,192926.1028054328
Deaths,Japan,Both,All ages,Rheumatoid arthritis,Number,2017,1934.4816364235353,2134.9354580212434,1575.8209021454047
Deaths,Nigeria,Both,All ages,Rheumatoid arthritis,Number,2020,2.708111591275418,5.1538382362703015,1.530392624425092
Deaths,Ethiopia,Both,All ages,Stroke,Number,2020,29899.227107501592,35945.070491072736,24422.202015141578
Deaths,Ethiopia,Both,All ages,Asthma,Number,2020,3052.8847522609985,4134.360399787961,2318.349718293223
Deaths,Pakistan,Both,All ages,Malaria,Number,2017,6988.54149803798,16345.95183828803,992.8275064145727
Deaths,Ethiopia,Both,All ages,COVID-19,Number,2020,59037.304391290745,63812.047080440745,54804.25365022089
Deaths,Japan,Both,All ages,Tuberculosis,Number,2020,3800.057735838214,4257.74241690765,2973.132735238823
Deaths,Japan,Both,All ages,Stroke,Number,2020,139886.8925312408,157332.76442431918,108974.17184643686
Deaths,Bangladesh,Both,All ages,Diabetes mellitus,Number,2020,38740.80023817344,46388.232377792,31416.20178688957
Deaths,China,Both,All ages,Tuberculosis,Number,2020,38042.51015504658,50655.067424621935,29891.713275787006
Deaths,China,Both,All ages,Stroke,Number,2020,2525193.8376785163,2918748.212026279,2143791.4776415415
Deaths,Bangladesh,Both,All ages,Measles,Number,2020,458.886740320917,1001.0507185940312,184.6429450661718
Deaths,Bangladesh,Both,All ages,Malaria,Number,2020,548.3702517810646,1079.7529121239793,131.5537614041848
Deaths,Bangladesh,Both,All ages,Asthma,Number,2020,12836.637889519436,19770.956460422294,8318.061825222652
Deaths,Nigeria,Both,All ages,Acute hepatitis,Number,2020,3414.9468674804757,5237.658890620031,1746.7340603422776
Deaths,Nigeria,Both,All ages,Diabetes mellitus,Number,2020,28165.79867888572,34996.945363909224,22623.58602096744
Deaths,India,Both,All ages,Measles,Number,2020,2636.0122183946837,4807.6052953435465,1375.5573692772236
Deaths,India,Both,All ages,Malaria,Number,2020,9958.148390684237,15341.319582295077,7033.230126218567
Deaths,Congo,Both,All ages,Tuberculosis,Number,2020,1921.8349669017803,2874.713426697116,1178.853164510992
Deaths,India,Both,All ages,Asthma,Number,2020,204332.8451452469,308350.745900624,146941.0148579902
Deaths,Congo,Both,All ages,Stroke,Number,2020,2922.977645704703,3684.547294329102,2243.6198602980803
Deaths,Indonesia,Both,All ages,Measles,Number,2018,1509.5450503470577,3438.1815466967178,458.5530062711458
Deaths,Indonesia,Both,All ages,Malaria,Number,2018,1153.9176371818953,4542.467500618426,94.89227841147242
Deaths,Ethiopia,Both,All ages,Rheumatoid arthritis,Number,2020,7.69223227903002,73.61225015344276,2.4981865600566815
Deaths,Indonesia,Both,All ages,Asthma,Number,2018,26554.93531607175,33239.721302169404,21609.74825334757
Deaths,China,Both,All ages,Measles,Number,2021,13.860590565043616,21.568578066857903,8.426490970321133
Deaths,China,Both,All ages,Malaria,Number,2021,0.0,0.0,0.0
Deaths,Bangladesh,Both,All ages,COVID-19,Number,2020,121375.83653776662,163566.57975479861,104061.72137923614
Deaths,Indonesia,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,China,Both,All ages,Asthma,Number,2021,26233.140446850917,31839.52308855519,20581.65749884482
Deaths,India,Both,All ages,COVID-19,Number,2020,963101.5952936166,1018967.1921285853,904588.8916245424
Deaths,Japan,Both,All ages,Rheumatoid arthritis,Number,2020,2122.7935236602357,2363.6982127279757,1712.9119797287713
Deaths,Ethiopia,Both,All ages,Malaria,Number,2020,8554.242734367697,26063.304899691284,2195.5874917643596
Deaths,Egypt,Both,All ages,Measles,Number,2020,46.37647300987605,111.58638341660873,15.348843191408905
Deaths,Egypt,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
Deaths,Egypt,Both,All ages,Asthma,Number,2020,3031.4267968200784,3498.9274049718915,2652.2118252178298
Deaths,Egypt,Both,All ages,COVID-19,Number,2020,70945.52829756583,93778.77788224527,48974.8516091779
Deaths,India,Both,All ages,Rheumatoid arthritis,Number,2020,7691.325046105927,11441.919190663244,5550.351653241188
Deaths,Pakistan,Both,All ages,Rheumatoid arthritis,Number,2020,999.0532909861049,1423.8446906919276,616.034094467965
Deaths,Indonesia,Both,All ages,Tuberculosis,Number,2020,88481.61741674355,105245.28519144883,73228.25077660682
Deaths,Indonesia,Both,All ages,Stroke,Number,2020,397080.9851878328,458077.92698702804,331626.39932218636
Deaths,Japan,Both,All ages,Measles,Number,2020,0.03667039993216698,0.05900642593624018,0.020038530222617416
Deaths,Japan,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
Deaths,Pakistan,Both,All ages,Malaria,Number,2020,7249.452875321729,21256.00299997575,374.23669919180736
Deaths,Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2020,192.46328500047457,268.24269804879896,110.5942748157475
Deaths,Japan,Both,All ages,Asthma,Number,2020,1679.6601665298874,1906.0761835146218,1271.165742846688
Deaths,Nigeria,Both,All ages,Tuberculosis,Number,2020,49305.437953352535,62581.85595803117,34197.88172382705
Deaths,Nigeria,Both,All ages,Measles,Number,2020,6498.690897359699,11436.338835236025,3210.4850861090395
Deaths,Nigeria,Both,All ages,Stroke,Number,2020,73671.32198155113,92955.44197949494,60110.91212625534
Deaths,Japan,Both,All ages,COVID-19,Number,2020,3476.7332891553738,3932.3650077822304,3103.92490051602
Deaths,Nigeria,Both,All ages,Asthma,Number,2020,6354.171732656048,8479.838985274915,4845.959238441643
Deaths,Nigeria,Both,All ages,COVID-19,Number,2020,86948.6308797691,95088.36701514375,80171.73166462284
Deaths,Viet Nam,Both,All ages,Measles,Number,2020,210.19500444835808,410.68544870983806,88.79839082298741
Deaths,Viet Nam,Both,All ages,Malaria,Number,2020,7.692830888162587,13.83567944608022,3.5666200333409526
Deaths,Viet Nam,Both,All ages,Asthma,Number,2020,6919.87326552353,8846.81698897567,5070.532152583821
Deaths,Congo,Both,All ages,Rheumatoid arthritis,Number,2020,0.9377515228263162,10.970418327949464,0.26998383196065506
Deaths,China,Both,All ages,Rheumatoid arthritis,Number,2020,10020.992050053386,12200.20467755826,7317.848809905752
Deaths,Congo,Both,All ages,Measles,Number,2020,22.15451225263964,43.46109542780997,9.610292423161503
Deaths,Congo,Both,All ages,Malaria,Number,2020,2490.8170018322007,4907.261728248013,937.5991100660821
Deaths,Congo,Both,All ages,Asthma,Number,2020,302.6015312965202,465.7126450311051,208.51859539012747
Deaths,Egypt,Both,All ages,Tuberculosis,Number,2020,905.8690811099519,1071.6491428744328,763.9619319645454
Deaths,Viet Nam,Both,All ages,COVID-19,Number,2020,594.8332617431493,1138.6680841517932,141.29139553429175
Deaths,Egypt,Both,All ages,Stroke,Number,2020,72767.25712596305,84468.85976993306,63057.866367897936
Deaths,Congo,Both,All ages,COVID-19,Number,2020,4093.2055601359384,4606.700258581179,3258.4008946116664
Deaths,Egypt,Both,All ages,Rheumatoid arthritis,Number,2020,37.64816702544911,47.56489657680205,29.540401463766557
Deaths,China,Both,All ages,Measles,Number,2020,3.546306543772182,5.364972458290943,2.216323001718653
Deaths,China,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
Deaths,Indonesia,Both,All ages,Acute hepatitis,Number,2020,5057.875346852139,6340.700962572421,4049.4097227448215
Deaths,China,Both,All ages,Asthma,Number,2020,25933.473448000757,31423.143288052714,20718.540020645418
Deaths,China,Both,All ages,COVID-19,Number,2020,26954.323666395536,137242.23269513962,5873.2330889427085
Deaths,Indonesia,Both,All ages,Measles,Number,2020,409.6741243989945,829.218481872147,176.47714307662747
Deaths,Indonesia,Both,All ages,Malaria,Number,2020,1120.0565181837885,5026.976839507998,96.47516303566195
Deaths,Indonesia,Both,All ages,Asthma,Number,2020,27137.41624122184,34222.048860635856,21867.858751019783
Deaths,Egypt,Both,All ages,Acute hepatitis,Number,2020,2477.4678982795335,4294.250590537677,938.3837483606678
YLLs (Years of Life Lost),Pakistan,Both,All ages,Rheumatoid arthritis,Number,2018,18664.713019702587,25868.938281001596,11729.239393011494
YLLs (Years of Life Lost),Pakistan,Both,All ages,Asthma,Number,2018,380826.6858250504,665615.2200759827,260438.45292624336
YLLs (Years of Life Lost),Japan,Both,All ages,Rheumatoid arthritis,Number,2018,31078.924257023293,33738.25685374618,26468.157095728588
YLLs (Years of Life Lost),Japan,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Measles,Number,2018,17878.019827450582,41572.59238351385,5668.979501951648
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Malaria,Number,2018,1110.585085779377,2582.1813177543663,318.23215473325354
YLLs (Years of Life Lost),Indonesia,Both,All ages,Measles,Number,2017,288812.51617745525,662981.0610310714,96706.04541315365
YLLs (Years of Life Lost),Indonesia,Both,All ages,Malaria,Number,2017,77106.6950768299,256672.04522094887,9793.963449359373
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Asthma,Number,2018,153040.42174109802,195131.66558668084,114579.82393909417
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Acute hepatitis,Number,2018,12881.153657311197,17336.96943418117,9529.29727749626
YLLs (Years of Life Lost),Pakistan,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Egypt,Both,All ages,Measles,Number,2017,6059.477953479365,14541.062942489509,1750.134544839949
YLLs (Years of Life Lost),Egypt,Both,All ages,Malaria,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Indonesia,Both,All ages,Asthma,Number,2017,812314.7976050883,1019714.1247604274,687289.4763408408
YLLs (Years of Life Lost),Viet Nam,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Indonesia,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Japan,Both,All ages,Diabetes mellitus,Number,2018,150082.87386033946,160163.0525601185,131881.576257362
YLLs (Years of Life Lost),Egypt,Both,All ages,Tuberculosis,Number,2017,38029.01359287299,42432.02221750211,34104.05637036285
YLLs (Years of Life Lost),Egypt,Both,All ages,Acute hepatitis,Number,2017,98572.48018252541,170518.8077735449,36982.91847670649
YLLs (Years of Life Lost),Indonesia,Both,All ages,Tuberculosis,Number,2017,3188589.2564581796,3795473.322318359,2689740.529448685
YLLs (Years of Life Lost),Indonesia,Both,All ages,Stroke,Number,2017,9119776.837905614,10634183.61842963,7724531.857233657
YLLs (Years of Life Lost),Indonesia,Both,All ages,Rheumatoid arthritis,Number,2017,4947.268335571488,7004.930191390842,2123.7228013417644
YLLs (Years of Life Lost),Pakistan,Both,All ages,Diabetes mellitus,Number,2018,1109507.00277187,1376543.161479462,865575.9752366049
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Tuberculosis,Number,2018,555119.5169840635,722425.4462664616,432979.96990639385
YLLs (Years of Life Lost),Congo,Both,All ages,Acute hepatitis,Number,2020,1981.4621964082448,3671.157293427639,799.1955021735091
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Stroke,Number,2018,3350216.5740236184,3918660.1753391274,2754061.3803067855
YLLs (Years of Life Lost),Egypt,Both,All ages,Diabetes mellitus,Number,2017,623810.7798139908,683044.956540999,573730.8750570231
YLLs (Years of Life Lost),Egypt,Both,All ages,Asthma,Number,2017,81678.93223595929,91320.7069790206,73543.17478148155
YLLs (Years of Life Lost),China,Both,All ages,Acute hepatitis,Number,2018,112819.68218166695,137582.72946714802,91606.16104373937
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Acute hepatitis,Number,2019,137127.52519254695,181972.61804882283,101999.85840935865
YLLs (Years of Life Lost),China,Both,All ages,Acute hepatitis,Number,2020,101219.18822425346,125940.63803983544,80391.88037107968
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2018,3433.541601164996,4706.295802357232,1934.0170618769698
YLLs (Years of Life Lost),Egypt,Both,All ages,Stroke,Number,2017,1645026.020903215,1850153.3730468173,1474373.714960793
YLLs (Years of Life Lost),Indonesia,Both,All ages,Acute hepatitis,Number,2017,202685.40749859254,245880.83605850575,166873.64796728914
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Diabetes mellitus,Number,2018,621811.569647755,751058.302870885,504447.9638814342
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Acute hepatitis,Number,2019,143725.32070505442,189796.81926025182,104888.16575525267
YLLs (Years of Life Lost),Japan,Both,All ages,Acute hepatitis,Number,2017,1955.444814147777,2095.3942382084515,1780.3609334974371
YLLs (Years of Life Lost),China,Both,All ages,Measles,Number,2018,276.5234867550969,415.2309990690424,180.545609645606
YLLs (Years of Life Lost),China,Both,All ages,Malaria,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),China,Both,All ages,Asthma,Number,2018,486713.5401631799,583172.3490510469,403847.3477786687
YLLs (Years of Life Lost),Congo,Both,All ages,Diabetes mellitus,Number,2020,40964.51816703782,53644.207501728735,31717.03113323773
YLLs (Years of Life Lost),China,Both,All ages,Diabetes mellitus,Number,2018,3500367.0201095697,4097567.2824216667,2971782.877372347
YLLs (Years of Life Lost),Indonesia,Both,All ages,Diabetes mellitus,Number,2017,1436365.0066005806,1680119.975286087,1200519.251502586
YLLs (Years of Life Lost),China,Both,All ages,Tuberculosis,Number,2018,1117616.0526250335,1372190.729888682,912649.4211876615
YLLs (Years of Life Lost),Egypt,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Egypt,Both,All ages,Rheumatoid arthritis,Number,2017,1131.9020560410252,1355.866360486097,887.5224998650131
YLLs (Years of Life Lost),China,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Diabetes mellitus,Number,2019,362426.7141416851,414290.80991081963,312083.50886394473
YLLs (Years of Life Lost),China,Both,All ages,Diabetes mellitus,Number,2020,3656932.2046861835,4315524.486597785,3127161.8280959358
YLLs (Years of Life Lost),Congo,Both,All ages,Measles,Number,2018,9891.065114866475,22747.930056770012,3001.9283906849237
YLLs (Years of Life Lost),Congo,Both,All ages,Malaria,Number,2018,161004.1931980201,297573.43310426845,58085.11874869614
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Acute hepatitis,Number,2017,146060.12736381532,186027.9555172122,114118.19788106365
YLLs (Years of Life Lost),China,Both,All ages,Stroke,Number,2018,45505022.55815866,52401682.0189564,39070995.49552266
YLLs (Years of Life Lost),Congo,Both,All ages,Rheumatoid arthritis,Number,2018,24.72724757736863,312.92417402321723,6.382135540053105
YLLs (Years of Life Lost),Congo,Both,All ages,Asthma,Number,2018,10121.940698100854,15463.872866831063,6820.646053188804
YLLs (Years of Life Lost),Nigeria,Both,All ages,Malaria,Number,2019,14944976.304519277,30724991.99208686,5075912.242097994
YLLs (Years of Life Lost),China,Both,All ages,Rheumatoid arthritis,Number,2018,191904.74538003522,233372.37245704737,143464.07338637355
YLLs (Years of Life Lost),Nigeria,Both,All ages,Rheumatoid arthritis,Number,2017,38.01438846945596,66.73900459799479,21.77344692238912
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Acute hepatitis,Number,2017,145072.0595474593,187301.7356859217,110249.25627507096
YLLs (Years of Life Lost),Congo,Both,All ages,Tuberculosis,Number,2018,80027.20747362208,117407.6866451586,49049.8614905722
YLLs (Years of Life Lost),Japan,Both,All ages,Acute hepatitis,Number,2019,1745.7365294935037,1892.427769065395,1553.0242852009821
YLLs (Years of Life Lost),Japan,Both,All ages,Diabetes mellitus,Number,2017,145674.1611539133,155512.12110489394,128879.15541302107
YLLs (Years of Life Lost),India,Both,All ages,Tuberculosis,Number,2019,14232865.325473674,17111242.3552817,12517644.96535707
YLLs (Years of Life Lost),Congo,Both,All ages,Stroke,Number,2018,70549.96627827901,91008.56495716619,52549.81635454354
YLLs (Years of Life Lost),Egypt,Both,All ages,Diabetes mellitus,Number,2018,643701.3219809982,700843.6766992084,592140.4281455335
YLLs (Years of Life Lost),Congo,Both,All ages,Acute hepatitis,Number,2018,2108.2279611786316,3912.7940257458786,834.0218045475391
YLLs (Years of Life Lost),Congo,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Rheumatoid arthritis,Number,2017,182.4426245902799,1911.3205993814556,52.65754591946851
YLLs (Years of Life Lost),Nigeria,Both,All ages,Malaria,Number,2017,14050522.161835425,29102746.7372452,4488090.532693437
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Malaria,Number,2017,494712.5162313572,1253730.8781176861,124279.45722106936
YLLs (Years of Life Lost),Indonesia,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Tuberculosis,Number,2017,1098293.1664053556,1325208.148636493,916799.4128267817
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Diabetes mellitus,Number,2017,336966.91082923656,378478.10950117983,296839.77611645876
YLLs (Years of Life Lost),India,Both,All ages,Stroke,Number,2019,18010413.977520835,19560478.869686496,16537554.868724372
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Measles,Number,2017,16936.481775915956,42427.23325286581,5190.6917144983845
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Malaria,Number,2017,219008.90938282578,419762.44646763394,111389.90338779775
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Asthma,Number,2017,331618.42947108,505559.37895559496,216544.21558105832
YLLs (Years of Life Lost),Congo,Both,All ages,Diabetes mellitus,Number,2018,37925.5423866083,48953.26229997565,29074.452469734333
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Stroke,Number,2017,3440786.2631917554,4123616.5210946756,2879783.0306781824
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Rheumatoid arthritis,Number,2017,11766.002449857084,18043.273523170235,7750.03101221554
YLLs (Years of Life Lost),Japan,Both,All ages,Diabetes mellitus,Number,2019,151154.63280814787,161730.29693332672,132255.29928620282
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Tuberculosis,Number,2019,1016726.9107980811,1251284.585431301,817483.9797522757
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Acute hepatitis,Number,2019,12136.489196885706,16296.409359011546,8878.165149518814
YLLs (Years of Life Lost),China,Both,All ages,Tuberculosis,Number,2020,1026273.873830928,1371951.153040753,804107.1268139749
YLLs (Years of Life Lost),Egypt,Both,All ages,Diabetes mellitus,Number,2020,679311.9866715742,781148.2676531574,584568.9343198864
YLLs (Years of Life Lost),China,Both,All ages,Stroke,Number,2020,47202834.251785144,54905820.82080316,39562036.84662154
YLLs (Years of Life Lost),India,Both,All ages,Tuberculosis,Number,2017,14808034.107676713,17085326.729478985,13222206.586578317
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Stroke,Number,2019,3590644.883142995,4399562.753631391,2921041.5536377607
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Rheumatoid arthritis,Number,2019,12674.811717364772,19273.580196422565,8285.077413316638
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Acute hepatitis,Number,2020,132652.17214073864,177004.98348998858,99314.74955649712
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Diabetes mellitus,Number,2019,643965.5225412158,788404.5983187235,512313.9823830894
YLLs (Years of Life Lost),China,Both,All ages,Acute hepatitis,Number,2019,105355.1249326964,131601.3865425274,83629.25197668982
YLLs (Years of Life Lost),India,Both,All ages,Acute hepatitis,Number,2017,2640377.5049499637,3463645.6759054293,2067484.3856811658
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Tuberculosis,Number,2017,1271104.9479279325,1453654.3736475105,1107739.358632525
YLLs (Years of Life Lost),India,Both,All ages,Diabetes mellitus,Number,2017,6732803.738607935,7218579.681169074,6199609.541993253
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Measles,Number,2017,477410.24193603324,1029442.7926035458,150488.7803837192
YLLs (Years of Life Lost),Bangladesh,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),China,Both,All ages,Diabetes mellitus,Number,2019,3571602.7864447297,4178757.6145278914,3040486.4439197644
YLLs (Years of Life Lost),China,Both,All ages,Rheumatoid arthritis,Number,2020,198253.29227630122,242648.09423251182,144346.3517375318
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Acute hepatitis,Number,2018,142066.27514206033,184784.39508499973,109669.91757975159
YLLs (Years of Life Lost),Pakistan,Both,All ages,Acute hepatitis,Number,2019,406914.7910542609,543615.5079822249,288646.3710999688
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Stroke,Number,2017,675274.5061959059,786290.0251435362,567666.6452749918
YLLs (Years of Life Lost),Japan,Both,All ages,Acute hepatitis,Number,2020,1713.9589271109176,1868.5565192817085,1513.1857450904135
YLLs (Years of Life Lost),India,Both,All ages,Stroke,Number,2017,17026797.442518566,18334391.449987445,15689931.735494543
YLLs (Years of Life Lost),Nigeria,Both,All ages,Malaria,Number,2018,14623448.218697214,29434807.066822067,5350086.883695738
YLLs (Years of Life Lost),Nigeria,Both,All ages,Malaria,Number,2020,16210038.983416587,34287384.1004223,4691508.305758708
YLLs (Years of Life Lost),China,Both,All ages,Acute hepatitis,Number,2017,121862.14191486673,147215.98435532494,102203.84128209602
YLLs (Years of Life Lost),Nigeria,Both,All ages,Acute hepatitis,Number,2017,255646.55261448713,385428.6655400943,137729.33932107603
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Diabetes mellitus,Number,2017,694283.7750269258,844011.6905251364,559262.9390969401
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Asthma,Number,2017,113931.40819490423,147298.14324717713,91735.52028432579
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Acute hepatitis,Number,2017,13581.019029184961,18226.401313895603,10136.52222952933
YLLs (Years of Life Lost),Nigeria,Both,All ages,Diabetes mellitus,Number,2017,683233.2564593478,830560.2860385447,540633.389231934
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Acute hepatitis,Number,2021,139980.11415629697,182821.25109072763,98952.2372778245
YLLs (Years of Life Lost),Pakistan,Both,All ages,Diabetes mellitus,Number,2019,1150311.2340164708,1430886.7682948273,902657.9038021348
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Acute hepatitis,Number,2021,128139.55122849574,171650.57835364869,94887.32819220876
YLLs (Years of Life Lost),India,Both,All ages,Tuberculosis,Number,2020,13903729.016403945,16728581.904429682,12061033.712198662
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Acute hepatitis,Number,2020,141306.23361554462,183249.7347855067,99757.27765863757
YLLs (Years of Life Lost),Nigeria,Both,All ages,Tuberculosis,Number,2017,2640718.705284122,3334529.773370985,1803073.8725539
YLLs (Years of Life Lost),Japan,Both,All ages,Acute hepatitis,Number,2021,1704.5998615000558,1873.2589127400759,1498.0105643241254
YLLs (Years of Life Lost),India,Both,All ages,Tuberculosis,Number,2018,14668699.393879388,17247984.05258313,13106292.83942932
YLLs (Years of Life Lost),Japan,Both,All ages,Diabetes mellitus,Number,2020,149177.4953207868,160218.9527572703,129803.7067690324
YLLs (Years of Life Lost),Indonesia,Both,All ages,Measles,Number,2018,129881.04030647282,294626.9225286007,39417.82174248037
YLLs (Years of Life Lost),Indonesia,Both,All ages,Malaria,Number,2018,61996.93443575807,244372.2272195159,5174.589628637758
YLLs (Years of Life Lost),China,Both,All ages,Diabetes mellitus,Number,2017,3436429.1427149572,3962696.217731268,2981328.966203395
YLLs (Years of Life Lost),Indonesia,Both,All ages,Asthma,Number,2018,813396.1634491412,1005352.6908278436,675598.6616042955
YLLs (Years of Life Lost),India,Both,All ages,Acute hepatitis,Number,2019,2191576.8901130357,3134012.534994249,1586330.9873412
YLLs (Years of Life Lost),Ethiopia,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),India,Both,All ages,Diabetes mellitus,Number,2019,7535090.430756568,8260014.544242291,6849438.4552208325
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Measles,Number,2019,38828.991214919784,98937.86510105761,10872.59492130017
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Malaria,Number,2019,86461.30557157869,171679.97010039393,20740.31036840839
YLLs (Years of Life Lost),Egypt,Both,All ages,Tuberculosis,Number,2018,36099.44377960789,40473.12189142416,32400.094241817376
YLLs (Years of Life Lost),Japan,Both,All ages,Tuberculosis,Number,2017,48025.96030822431,52304.75118610857,40162.27262069843
YLLs (Years of Life Lost),Nigeria,Both,All ages,Measles,Number,2017,1408667.2612747105,3279422.9213099275,445953.3100128248
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Diabetes mellitus,Number,2021,385514.838661462,450714.5704855583,329139.2156968379
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Diabetes mellitus,Number,2017,599405.1538291418,721836.5066354456,494535.9468852156
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Asthma,Number,2019,332494.7871922241,509906.62414986576,215368.20606755622
YLLs (Years of Life Lost),Egypt,Both,All ages,Diabetes mellitus,Number,2019,654501.9356901431,712039.3506352557,599577.2854539158
YLLs (Years of Life Lost),Japan,Both,All ages,Diabetes mellitus,Number,2021,152939.08319080298,164754.31254327856,132460.12876201773
YLLs (Years of Life Lost),Japan,Both,All ages,Acute hepatitis,Number,2018,1872.548885444853,2017.1865528379826,1680.1967303091076
YLLs (Years of Life Lost),Japan,Both,All ages,Stroke,Number,2017,1906963.4223061479,2074791.623197462,1610041.0524965024
YLLs (Years of Life Lost),Egypt,Both,All ages,Acute hepatitis,Number,2018,93922.52801353608,164108.74678282705,36974.144470272964
YLLs (Years of Life Lost),Nigeria,Both,All ages,Malaria,Number,2021,15750585.009603774,31928691.835150298,5284481.517610106
YLLs (Years of Life Lost),Nigeria,Both,All ages,Stroke,Number,2017,1750088.3915424335,2195464.152338775,1389642.1118022157
YLLs (Years of Life Lost),Pakistan,Both,All ages,Tuberculosis,Number,2017,3133908.8129187427,3837387.929206342,2222034.3190794885
YLLs (Years of Life Lost),Pakistan,Both,All ages,Measles,Number,2017,93608.45559765937,224139.40603583804,28602.72937231295
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Diabetes mellitus,Number,2019,751862.0968333747,907529.1778279329,612272.9837869172
YLLs (Years of Life Lost),Pakistan,Both,All ages,Stroke,Number,2017,2469411.7328280737,2971311.474382245,2031377.8548329342
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Diabetes mellitus,Number,2020,374225.1294533276,430512.2352907866,321732.1570462914
YLLs (Years of Life Lost),India,Both,All ages,Stroke,Number,2020,18103740.638597794,19943835.359186754,16461896.037935076
YLLs (Years of Life Lost),Egypt,Both,All ages,Measles,Number,2018,5384.997329462869,12739.967699084007,1596.5458011625406
YLLs (Years of Life Lost),Egypt,Both,All ages,Malaria,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),India,Both,All ages,Tuberculosis,Number,2021,13661773.945659822,16775385.937904803,11742059.687532734
YLLs (Years of Life Lost),Indonesia,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Nigeria,Both,All ages,Acute hepatitis,Number,2019,226979.74837211185,349146.5521381062,118523.38879175502
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Acute hepatitis,Number,2018,145147.08070387744,186726.93522633045,104728.60708876768
